Brand Name,Device Type,Model Name,Color,Selling Price,Sales Qantity,Rating (Out of 5),Strap Material,Average Battery,date
GARMIN,Smartwatch,Fenix 5X,Black,"58,490",10,,Silicone,30,21-06-2023
APPLE,Smartwatch,FTW1151 Hybrid,Gold,"8,995",9,4.3,Leather,2,28-10-2022
Fire-Boltt,Smartwatch,Mercury,"Black, Beige, Grey","2,499",20,4,Silicone,8,26-04-2023
GARMIN,Smartwatch,Fenix 6S,"Black, Grey","70,990",15,,Stainless Steel,30,14-07-2023
APPLE,Smartwatch,SE GPS 40 mm Aluminium Case,Black,"29,900",12,4.7,Aluminium,1,17-06-2022
realme,Smartwatch,S,Black,"6,779",12,4.3,Silicone,14,01-06-2023
APPLE,Smartwatch,Latitude Hybrid HR,Black,"12,396",12,4.3,Stainless Steel,14,31-07-2023
APPLE,Smartwatch,Collider Hybrid,Black,"16,495",23,4,Silicone,14,26-08-2023
huami,Smartwatch,Amazfit Bip S,White ,"4,999",18,4,Thermoplastic polyurethane,15,18-09-2022
SAMSUNG ,Smartwatch,Galaxy Active 2 Steel,Black,"24,490",9,4.4,Leather,14,20-12-2022
GARMIN,Smartwatch,Forerunner 235,Black,"21,999",11,4.7,Silicone,14,15-02-2022
APPLE,Smartwatch,FTW1146 Q Hybrid,Gold,"11,995",6,4.6,Leather,2,23-05-2022
APPLE,Smartwatch,FTW5012 Hybrid,Brown,"9,097",20,4.6,Leather,2,24-07-2023
SAMSUNG ,FitnessBand,Galaxy Fit-e Smart,Black,"2,000",11,3.8,Rubber,7,13-09-2022
GARMIN,Smartwatch,Vivomove HR,Black,"12,990",7,3.7,Silicone,14,19-04-2022
GARMIN,Smartwatch,Forerunner 735XT,Black,"39,990",9,,Silicone,14,22-06-2023
APPLE,Smartwatch,FTW1136 Q Hybrid,Blue,"11,995",5,4.6,Leather,2,16-07-2023
APPLE,Smartwatch,FTW1134 Q Hybrid,Gray,"11,995",8,4.6,Stainless Steel,2,11-03-2022
GARMIN,Smartwatch,Approach S12,"Black, White","18,990",11,4,Silicone,12,14-01-2022
APPLE,Smartwatch,Gen 5E,"Grey, Multicolor","18,495",16,4.6,Stainless Steel,1,06-01-2023
GARMIN,Smartwatch,Forerunner,Black,"27,990",20,,Silicone,14,20-07-2022
GARMIN,Smartwatch,Forerunner 945,"Black, Blue","56,490",20,4.2,Silicone,14,26-02-2023
boAt,Smartwatch,GT2 Pro,Grey,"24,990",23,3.5,Elastomer,14,21-11-2022
SAMSUNG ,Smartwatch,Galaxy Active Steel 2 LTE,Brown,"30,990",20,4.1,Silicone,14,06-01-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Deep Navy,"48,490",8,4.5,Aluminium,1,16-07-2023
APPLE,Smartwatch,Marshall,Black,"19,995",16,4.1,Stainless Steel,1,17-04-2023
huami,Smartwatch,Amazfit GTS,Blue,"5,499",20,4.3,Silicone,14,22-03-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 44 mm Blue Aluminium Case,Deep Navy,"48,490",11,4.5,Aluminium,1,12-02-2022
huami,Smartwatch,Amazfit Bip,Grey,"6,399",6,4.4,Silicone,28,06-04-2023
APPLE,Smartwatch,Q Jacqueline,Gold,"13,495",22,4.4,Silicone,1,01-01-2022
GARMIN,Smartwatch,Forerunner 945,"Black, Blue","56,490",10,4.2,Silicone,14,10-05-2023
huami,Smartwatch,Amazfit Bip S Lite,Black,"1,999",15,3.9,Silicone,14,03-06-2023
APPLE,Smartwatch,Nike+ - 38 mm Space Gray Aluminium Case,Black,"31,600",5,4.5,Aluminium,1,09-06-2022
APPLE,Smartwatch,Gen 5 Julianna HR,Blue,"15,995",17,4.3,Stainless Steel,2,08-09-2022
FitBit,FitnessBand,Flex Small,"Violet, black, Grey, Teal, Blue, Red","8,490",11,3.8,Rubber,5,16-11-2022
boAt,FitnessBand,Band 2,Black,"4,599",13,4.1,Silicone,7,09-11-2022
SAMSUNG ,Smartwatch,Gear S3 Frontier,Black,"22,990",14,4.3,Silicone,14,22-04-2022
APPLE,Smartwatch,SE GPS + Cellular 40 mm Gold Aluminium Case,Pink Sand,"31,400",18,4.6,Aluminium,1,09-05-2023
huami,Smartwatch,Amazfit GTR 42 mm Glitter,White ,"9,999",10,4.2,Silicone,12,29-11-2022
APPLE,Smartwatch,FTW5012 Hybrid,Brown,"9,097",17,4.6,Leather,2,25-07-2022
FitBit,FitnessBand,Inspire,Maroon ,"7,990",7,4.2,Silicone,5,09-01-2022
APPLE,Smartwatch,Q Explorist,Black,"19,995",10,4.4,Leather,2,25-11-2022
APPLE,Smartwatch,Commuter Hybrid,Brown,"8,995",25,4.6,Leather,12,26-08-2022
APPLE,Smartwatch,Marshall,Black,"19,995",24,4.1,Stainless Steel,1,25-04-2022
Crossbeats,FitnessBand,zeb-fit,"Black, Grey","1,283",8,3.3,Silicone,3,24-05-2022
FitBit,FitnessBand,Charge HR,Purple ,"6,990",10,3.9,Thermoplastic polyurethane,7,16-08-2023
huami,Smartwatch,Amazfit GTS,Black,"5,299",17,4.3,Silicone,14,30-09-2022
APPLE,Smartwatch,Series 7 GPS 45 mm,Black,"44,900",16,5,Silicone,1,11-01-2022
Fire-Boltt,Smartwatch,Ninja touch to Wake,"Beige, Black, Grey","1,899",10,3.9,Silicone,5,08-08-2022
SAMSUNG ,Smartwatch,Galaxy Active Steel,Blue,"29,990",11,4.1,Silicone,14,01-07-2023
FitBit,Smartwatch,Surge,Black,"19,990",16,3.8,Elastomer,7,22-11-2022
boAt,Smartwatch,O2,"Black, Green","7,990",14,4.1,Thermoplastic polyurethane,10,20-05-2023
GARMIN,Smartwatch,Hybrid 3,Black,"19,990",11,,Silicone,14,28-12-2022
realme,Smartwatch,S,"Black, White","4,999",17,4.3,Silicone,14,18-04-2022
huami,Smartwatch,Amazfit GTS,Pink,"5,999",20,4.3,Silicone,14,28-04-2023
APPLE,Smartwatch,4th Gen Venture HR,Silver,"10,997",18,3.9,Stainless Steel,14,08-09-2022
GARMIN,Smartwatch,Vivomove HR,Black,"16,990",6,3.6,Silicone,14,06-03-2022
APPLE,Smartwatch,Q Annette,Gold,"6,995",13,4.6,Leather,1,22-10-2022
realme,Smartwatch,Classic,Black,"3,921",21,4,Silicone,7,02-04-2023
GARMIN,Smartwatch,Fenix 5S Frost Blue,Blue Sapphire,"39,990",13,,Silicone,30,20-12-2022
APPLE,Smartwatch,FTW1151 Hybrid,Gold,"8,995",10,4.3,Leather,2,21-10-2022
APPLE,Smartwatch,4th Gen Venture HR,Black,"17,596",23,3.9,Stainless Steel,14,22-06-2023
Noise,Smartwatch,Fit Evolve,"Red, Black","5,499",7,3.9,Thermoplastic polyurethane,7,23-03-2023
Noise,Smartwatch,ColorFit Brio,"Black, Pink","2,999",12,4.3,Thermoplastic polyurethane,10,07-09-2022
APPLE,Smartwatch,SE 44 mm Space Grey Aluminium Case,Black,"30,400",19,4.7,Aluminium,1,15-12-2022
APPLE,Smartwatch,FTW4010 Gold HR,Gold,"15,995",23,4.8,Stainless Steel,6,10-12-2022
Crossbeats,Smartwatch,ZEB-FIT5220CH,Gold,"3,299",7,,Rubber,7,28-03-2023
APPLE,Smartwatch,SE GPS + Cellular 40 mm Silver Aluminium Case,White,"31,400",12,4.6,Aluminium,1,29-01-2022
FitBit,Smartwatch,Versa 2,"Grey, Pink, Black","11,999",14,4.3,Silicone,7,27-05-2023
SAMSUNG ,FitnessBand,Galaxy Fit-e Smart,Black,"2,000",16,3.8,Rubber,7,24-02-2023
APPLE,Smartwatch,FTW2115 Q Watch,Red,"18,995",8,4.6,Stainless Steel,2,23-04-2023
APPLE,Smartwatch,Nike Series 5 GPS + Cellular 44 mm,Black,"52,900",25,4.7,Silicone,1,21-03-2023
boAt,FitnessBand,Band 2,Blue,"6,999",19,4.2,Silicone,7,19-01-2022
APPLE,Smartwatch,Series 6 GPS 44 mm Space Grey Aluminium Case,Black,"40,190",21,4.5,Aluminium,1,18-06-2023
APPLE,Smartwatch,Q Founder,Silver,"19,995",17,4.2,Stainless Steel,1,24-04-2022
huami,Smartwatch,Amazfit GTR 42,Red,"9,999",18,4.3,Silicone,12,01-10-2022
FitBit,FitnessBand,FB413LVLV,Lilac ,"8,807",22,4.1,Silicone,5,10-11-2022
APPLE,Smartwatch,FTW2114 Q,Black,"18,995",23,4.6,Stainless Steel,2,19-09-2022
APPLE,Smartwatch,Series 5 GPS + Cellular 44 mm Space Black Stainless Steel Case,Black,"69,900",13,4.2,Stainless Steel,1,11-12-2022
APPLE,Smartwatch,Q Machine,Black,"10,796",21,4.6,Stainless Steel,1,30-03-2022
APPLE,Smartwatch,SE GPS + Cellular 44 mm Space Grey Aluminium Case,Charcoal,"33,900",23,4.6,Aluminium,1,10-09-2022
Noise,Smartwatch,NoiseFit Endure,"Black, Red, Blue","2,999",24,3.9,Silicone,7,17-02-2023
FitBit,Smartwatch,Versa,Pink ,"16,124",19,4.1,Silicone,7,15-01-2023
huami,Smartwatch,Amazfit GTS 2e,Purple,"7,999",24,4.2,Silicone,14,31-03-2022
SAMSUNG ,Smartwatch,Galaxy 42,Grey,"21,989",8,4.6,Elastomer,14,30-04-2023
Fire-Boltt,Smartwatch,Ninja Pro,"Black, Blue, Green, Red, Beige, Grey","1,999",19,4,Silicone,10,18-01-2023
Honor,FitnessBand,Band 6,"Sandstone Grey, Meteorite Black, Coral Pink, ","2,999",19,4.3,Plastic,14,10-04-2022
SAMSUNG ,Smartwatch,Galaxy Classic 4,Black,"32,959",7,4.6,Elastomer,14,26-01-2022
SAMSUNG ,Smartwatch,Galaxy Watch 4 LTE,Black,"31,999",7,4.6,Elastomer,14,17-07-2023
APPLE,Smartwatch,Q Venture,White ,"4,399",11,3.8,Leather,1,01-02-2022
FitBit,Smartwatch,Surge,Blue,"24,990",14,3.8,Elastomer,7,22-09-2022
huami,Smartwatch,Amazfit Bip S,White ,"4,999",18,4,Thermoplastic polyurethane,15,05-03-2023
SAMSUNG ,Smartwatch,Galaxy Active Steel,Blue,"29,990",12,4.1,Silicone,14,09-05-2023
Noise,Smartwatch,Evolve 2 ,"Black, Grey, Pink","3,999",23,3.9,Silicone,7,11-07-2022
huami,Smartwatch,Amazfit GTR 47,Black,"8,999",9,4.3,Silicone,25,13-02-2022
SAMSUNG ,Smartwatch,Galaxy Watch 3,Black,"39,490",8,4.3,Leather,14,17-05-2023
FitBit,FitnessBand,Charge 2,Violet ,"14,999",22,4.3,Silicone,7,30-05-2023
APPLE,Smartwatch,Jacqueline Hybrid,Rose Gold,"10,796",18,4,Leather,12,20-12-2022
boAt,FitnessBand,Band 2,Blue,"6,999",18,4.2,Silicone,7,05-03-2022
SAMSUNG ,Smartwatch,Galaxy Watch LTE,Beige,"27,490",16,4.2,Silicone,14,03-09-2022
APPLE,Smartwatch,Sport 42 mm Space Grey Aluminium Case,Black,"29,900",20,4.6,Aluminium,1,11-10-2022
SAMSUNG ,Smartwatch,Neo Gear 2,Black,"15,500",6,3.9,Rubber,7,06-06-2022
APPLE,Smartwatch,Gen 5E,"Black, Silver ","18,495",5,3.8,Stainless Steel,1,11-07-2022
SAMSUNG ,Smartwatch,Gear R730V S2,Grey,"18,532",22,4.6,Elastomer,14,19-05-2023
APPLE,Smartwatch,Garrett Hybrid,Silver,"10,496",22,3.7,Stainless Steel,12,14-01-2023
FitBit,FitnessBand,Charge 4,Granite Reflective ,"10,999",13,4.2,Elastomer,7,16-11-2022
boAt,Smartwatch,GT2 eActive,"Green, Red","11,990",14,4.3,Thermoplastic polyurethane,14,21-04-2022
GARMIN,Smartwatch,Instinct Solar Camo Edition,"Black, Grey","47,490",13,4.7,Silicone,14,20-09-2022
APPLE,Smartwatch,4th Gen Venture HR,Black,"13,195",17,3.9,Stainless Steel,14,22-08-2023
APPLE,Smartwatch,Charter Hybrid HR,Black,"14,021",21,3.9,Leather,12,29-06-2022
APPLE,Smartwatch,Cameron Hybrid,Black,"8,995",10,4.6,Stainless Steel,12,29-07-2022
APPLE,Smartwatch,38 mm Space Black Stainless Steel Case,Black,"48,900",21,4.6,Stainless Steel,1,08-10-2022
GARMIN,Smartwatch,Fenix 5X,Black,"58,490",8,,Silicone,30,03-03-2023
boAt,Smartwatch,Xplorer,"Black, Red, Blue","3,499",16,3.8,Thermoplastic polyurethane,10,26-03-2023
FitBit,FitnessBand,Lunar,White ,"10,899",20,4.7,Silicone,7,10-09-2022
Honor,Smartwatch,Z1,Black,"5,499",6,3.1,Silicone,14,10-06-2022
APPLE,Smartwatch,FTW1161 Hybrid,Gold,"8,995",19,4.3,Stainless Steel,2,05-01-2022
GARMIN,Smartwatch,Fenix 6,"Black, Grey","74,990",22,,Leather,30,06-05-2023
APPLE,Smartwatch,Garrett,Brown,"8,995",21,3.7,Leather,1,21-01-2022
SAMSUNG ,Smartwatch,Galaxy 42,Grey,"21,989",9,4.6,Elastomer,14,30-04-2022
SAMSUNG ,Smartwatch,Galaxy LTE,Silver,"31,999",13,4.6,Elastomer,14,29-04-2022
APPLE,Smartwatch,Sloan HR,Black,"24,495",17,4.1,Silicone,14,18-08-2023
Noise,FitnessBand,ColorFit2,"Black, Blue, Pink","1,699",14,3.9,Thermoplastic polyurethane,7,23-03-2023
APPLE,Smartwatch,SE GPS + Cellular 40 mm Gold Aluminium Case,Pink Sand,"31,400",18,4.6,Aluminium,1,25-09-2022
FitBit,Smartwatch,Versa 3,"Black, Blue, Pink","17,999",18,4.3,Elastomer,7,23-02-2023
Crossbeats,Smartwatch,ZEB-FIT4220CH,"Black, Grey, Silver","3,299",15,4.2,Silicone,10,20-09-2022
FitBit,FitnessBand,Inspire HR,Purple ,"5,598",8,4.3,Silicone,5,26-05-2022
Crossbeats,Smartwatch,Orbit Sport,Black,"3,799",18,4.1,Silicone,10,19-11-2022
GARMIN,Smartwatch,Fenix 6 Sapphire Gray DLC,Black,"74,990",21,,Leather,30,06-03-2022
Honor,Smartwatch,Watch Magic,Black,"7,999",10,4.3,Silicone,7,30-06-2022
Crossbeats,Smartwatch,Ace,Grey,"2,999",8,3.9,Silicone,15,12-06-2022
Fire-Boltt,Smartwatch,Mercury,"Black, Beige, Grey","2,499",18,4,Silicone,8,22-05-2023
FitBit,FitnessBand,Charge 2,Black ,"7,499",12,4.3,Silicone,7,22-05-2022
Noise,Smartwatch,Fusiom Hybrid,Blue,"5,999",11,4,Thermoplastic polyurethane,7,18-02-2022
Honor,FitnessBand,Band 5,Olive Green,"2,199",15,4.4,Plastic,14,12-04-2023
GARMIN,Smartwatch,Forerunner 235 Activity Tracker,Black,"22,990",24,,Silicone,14,19-09-2022
realme,Smartwatch,2 Pro,Grey,"4,999",9,4.4,Silicone,14,06-02-2022
SAMSUNG ,Smartwatch,Galaxy Active Steel 2,Black,"24,490",21,4.3,Silicone,14,17-04-2023
Crossbeats,Smartwatch,Orbit Sport,Black,"3,799",19,4.1,Silicone,10,28-01-2023
GARMIN,Smartwatch,Forerunner15 Heart,Black,"12,999",17,4.7,Silicone,14,02-08-2022
Honor,FitnessBand,Band 3,Dynamic Orange,"2,499",25,4.3,Plastic,7,26-10-2022
realme,Smartwatch,Fashion,Black,"5,400",20,4,Silicone,14,19-11-2022
SAMSUNG ,FitnessBand,Galaxy Fit,Silver,"8,990",18,4,Rubber,7,23-12-2022
APPLE,Smartwatch,Sadie Hybrid,Silver,"8,995",5,4,Stainless Steel,10,01-03-2023
APPLE,Smartwatch,Carlie Hybrid,Black,"6,995",25,4.6,Stainless Steel,12,19-07-2023
GARMIN,Smartwatch,Fenix 5s,"Black, White ","34,990",15,,Silicone,30,17-01-2023
APPLE,Smartwatch,FTW5017 Hybrid,Gold,"14,495",17,4.6,Stainless Steel,2,13-04-2022
APPLE,Smartwatch,5th Gen Julianna,Black ,"15,995",24,4.6,Stainless Steel,1,12-11-2022
GARMIN,Smartwatch,Forerunner,Black,"27,990",14,,Silicone,14,17-04-2023
FitBit,Smartwatch,Surge,Orange,"24,990",5,3.8,Elastomer,7,04-02-2022
boAt,Smartwatch,GT Sport,Black,"10,990",22,4.4,Silicone,14,18-02-2022
APPLE,Smartwatch,Nike+ GPS - 42 mm Space Gray Aluminium Case,Black,"32,380",24,4.6,Aluminium,1,07-05-2022
GARMIN,Smartwatch,Vivoactive 3 Music,Blue,"26,990",5,3.6,Silicone,14,30-10-2022
GARMIN,Smartwatch,Running GPS 935,Black,"42,990",12,,Leather,14,18-05-2022
Crossbeats,Smartwatch,Ignite S3,"Silver, Black, Green","3,999",24,3.9,Silicone,7,06-01-2022
GARMIN,Smartwatch,Vivoactive 3 element,Black,"22,990",10,3.6,Silicone,14,27-05-2022
boAt,Smartwatch,Fit,Orange,"6,999",18,3.4,Silicone,7,04-07-2022
APPLE,Smartwatch,Series 1 - 38 mm Silver Aluminium Case,White,"21,900",7,4.6,Aluminium,1,27-10-2022
APPLE,Smartwatch,SE GPS + Cellular 44 mm Silver Aluminium Case,White,"33,900",17,4.6,Aluminium,1,22-06-2022
FitBit,Smartwatch,Blaze,Purple,"17,999",25,4.2,Elastomer,7,22-06-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Space Grey Aluminium Case,black,"45,690",20,4.5,Aluminium,1,14-05-2023
GARMIN,Smartwatch,Fenix 6,"Grey, Blue","77,990",11,,Nylon,45,30-01-2022
huami,Smartwatch,Amazfit Bip,Black,"5,499",8,4.2,Silicone,28,08-01-2023
FitBit,FitnessBand,Charge 2,Sky Blue ,"14,999",13,4.3,Silicone,7,17-03-2022
APPLE,Smartwatch,SE 44 mm Gold Aluminium Case,Pink Sand,"30,400",25,4.7,Aluminium,1,11-03-2022
GARMIN,Smartwatch,Forerunner 245,"Grey, Yellow","24,990",20,4.6,Silicone,7,11-06-2023
realme,Smartwatch,S,Black,"6,779",20,4.3,Silicone,14,19-11-2022
APPLE,Smartwatch,"Series 7 GPS + Cellular, 45 mm Stainless Steel",Black,"77,900",6,4.6,Stainless Steel,1,26-11-2022
APPLE,Smartwatch,Rose Gold HR,Rose Gold ,"21,995",20,2.8,Stainless Steel,3,29-06-2023
Honor,FitnessBand,Band 4,Black,"2,599",6,4.4,Plastic,7,23-04-2023
Honor,Smartwatch,Magic Watch,Brown,"9,047",25,4.3,Silicone,7,27-02-2022
APPLE,Smartwatch,Series 6 GPS 40 mm Silver Aluminium Case,White,"37,490",13,4.5,Aluminium,1,21-03-2022
Crossbeats,Smartwatch,ZEB-FIT5220CH,Blue,"3,299",17,,Rubber,7,30-07-2023
Crossbeats,Smartwatch,Ignite S3,"Silver, Black, Green","3,999",9,3.9,Silicone,7,16-05-2022
Noise,FitnessBand,Band,Dual Color,"2,499",6,4.2,Thermoplastic polyurethane,7,12-03-2022
huami,Smartwatch,Amazfit T-Rex,"Green, Grey","5,999",5,4.3,Silicone,20,05-08-2022
GARMIN,Smartwatch,Forerunner 245 Music Japan Edition,"Red, White ","29,990",16,,Silicone,14,03-05-2022
FitBit,Smartwatch,Ionic,Blue ,"22,499",13,4.1,Elastomer,7,18-11-2022
APPLE,Smartwatch,Q Neely,Black,"6,995",13,4.6,Leather,2,13-03-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Silver Aluminium Case,White,"45,690",13,4.5,Aluminium,1,14-12-2022
FitBit,FitnessBand,Charge 2,Plum silver,"14,999",23,4.4,Silicone,7,03-04-2022
huami,Smartwatch,Amazfit Verge Lite,Black,"5,999",23,4.2,Silicone,5,16-04-2022
GARMIN,Smartwatch,Approach S20,"Black, White ","15,990",17,4.1,Silicone,12,03-02-2023
APPLE,Smartwatch,Garrett Hybrid,Brown,"11,995",21,3.7,Leather,12,26-05-2023
APPLE,Smartwatch,Sadie Hybrid,Silver,"8,995",12,4,Stainless Steel,10,30-07-2023
APPLE,Smartwatch,FTW2114 Q,Black,"18,995",24,4.6,Stainless Steel,2,20-09-2022
APPLE,Smartwatch,Series 3 GPS + Cellular- 42 mm White Ceramic Case,Black,"1,22,090",5,4.6,Nylon,1,26-10-2022
Fastrack,Smartwatch,Reflex Beat,"Purple, Black","1,645",20,4,Silicone,4,12-12-2022
SAMSUNG ,Smartwatch,Gear Fit 2,Blue,"15,000",25,4.2,Silicone,7,24-03-2023
realme,Smartwatch,S Pro,Black,"9,999",13,4.1,Silicone,14,03-06-2023
Noise,Smartwatch,Fit Evolve,"Red, Black","5,499",20,3.9,Thermoplastic polyurethane,7,19-05-2023
huami,Smartwatch,Amazfit GTS,Pink,"5,999",25,4.3,Silicone,14,16-02-2022
APPLE,Smartwatch,Series 7 GPS 45 mm,Black,"44,900",16,5,Silicone,1,29-08-2023
Noise,Smartwatch,Fit Evolve,"Red, Black","5,499",14,3.9,Thermoplastic polyurethane,7,15-05-2023
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Silver Aluminium Case,White,"45,690",17,4.5,Aluminium,1,09-07-2023
Crossbeats,Smartwatch,ZEB-FIT4220CH,"Black, Grey, Silver","3,299",20,4.2,Silicone,10,28-01-2022
GOQii,FitnessBand,Vital 3.0,Black,"3,999",8,3.1,Silicone,7,08-01-2023
FitBit,FitnessBand,Inspire,Black ,"5,299",12,4.2,Silicone,5,25-08-2023
SAMSUNG ,Smartwatch,Galaxy Active Steel,Blue,"29,990",20,4.1,Silicone,14,23-05-2022
APPLE,Smartwatch,Q Wander,Silver,"3,799",24,4,Stainless Steel,1,02-07-2023
GARMIN,Smartwatch,Vivomove 3S,Black,"19,990",15,,Silicone,14,16-03-2022
APPLE,Smartwatch,Series 1 - 38 mm Silver Aluminium Case,White,"21,900",11,4.6,Aluminium,1,19-02-2022
Noise,FitnessBand,Band 3,Black,"1,799",21,4.3,Plastic,7,18-01-2022
APPLE,Smartwatch,4th Gen Venture HR,Silver,"10,997",23,3.9,Stainless Steel,14,18-01-2023
APPLE,Smartwatch,Gen 5 Julianna HR,Blue,"15,995",20,4.3,Stainless Steel,2,01-10-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Space Grey Aluminium Case,black,"45,690",11,4.5,Aluminium,1,18-05-2022
boAt,FitnessBand,Band 4,Black,"1,899",9,4.2,Silicone,7,04-07-2023
SAMSUNG ,Smartwatch,Galaxy 42,Black,"24,989",18,4.6,Elastomer,14,25-12-2022
APPLE,Smartwatch,Sport 43,Black,"9,995",15,4,Silicone,2,25-04-2022
APPLE,Smartwatch,Garrett Hybrid,Silver,"10,496",16,3.7,Stainless Steel,12,14-06-2023
APPLE,Smartwatch,SE GPS 40 mm Aluminium Case,Black,"29,900",21,4.7,Aluminium,1,24-08-2023
huami,Smartwatch,Amazfit Bip,Purple,"5,499",24,4.2,Silicone,28,16-08-2023
GARMIN,Smartwatch,Forerunner 35,Frost Blue,"16,990",19,,Silicone,14,01-02-2023
FitBit,Smartwatch,Versa,Purple,"16,990",7,4.1,Silicone,7,22-05-2022
GARMIN,Smartwatch,Forerunner 745 Whitestone,White,"46,990",25,,Silicone,14,05-02-2022
GARMIN,Smartwatch,Forerunner 935,"Black, Green, Yellow","42,990",21,4.7,Silicone,14,13-01-2022
realme,Smartwatch,Watch Pro,"Blue, Black","3,799",20,4.2,Silicone,14,30-04-2023
huami,Smartwatch,Amazfit Bip S Lite,Black,"1,999",24,3.9,Silicone,14,10-12-2022
APPLE,Smartwatch,Sport 42 mm Space Grey Aluminium Case,Black,"29,900",9,4.6,Aluminium,1,07-01-2022
Noise,FitnessBand,Band 2,Black,"2,499",9,4.3,Plastic,7,24-04-2022
Noise,Smartwatch,ColorFit Qube SpO2,"Charcoal Black, Beige Gold","2,499",25,4.3,Thermoplastic polyurethane,7,22-08-2022
GARMIN,Smartwatch,Forerunner Fitness Notifier,Black,"15,990",9,,Silicone,14,28-12-2022
FitBit,Smartwatch,Ionic,Grey ,"26,499",13,4.1,Elastomer,7,15-04-2023
APPLE,Smartwatch,FTW5015 Hybrid,Blue,"6,995",10,3,Stainless Steel,2,26-01-2023
GARMIN,Smartwatch,Hybrid,Rose Gold,"15,911",17,,Silicone,7,17-03-2023
APPLE,Smartwatch,FTW4003,Brown,"19,995",24,3.1,Leather,2,24-03-2023
Crossbeats,Smartwatch,Trak,Black,"3,999",9,3.8,Silicone,15,30-04-2023
APPLE,Smartwatch,Q Neely,Black,"6,995",15,4.6,Leather,2,08-05-2022
boAt,FitnessBand,Band 2,Black,"1,699",10,4.1,Silicone,7,17-08-2022
huami,Smartwatch,Amazfit GTR 42 mm Glitter,White ,"9,999",14,4.2,Silicone,12,24-01-2022
APPLE,Smartwatch,Series 6 GPS + Cellular 40 mm Graphite Stainless Steel Case,Graphite Milanese,"67,900",24,4.5,Stainless Steel,1,25-11-2022
GARMIN,Smartwatch,Vivoactive 3 Music,White,"19,144",9,3.6,Silicone,14,22-01-2023
FitBit,FitnessBand,Charge 2,Sky Blue ,"14,999",13,4.3,Silicone,7,29-07-2023
Crossbeats,Smartwatch,Ignite S3,"Silver, Black, Green","3,999",18,3.9,Silicone,7,26-04-2022
SAMSUNG ,Smartwatch,Galaxy Classic 4,Silver,"40,000",19,4.6,Elastomer,14,30-04-2022
SAMSUNG ,Smartwatch,Galaxy Watch 4 Classic LTE,Black,"40,000",14,4.6,Elastomer,14,27-02-2023
APPLE,Smartwatch,Latitude Hybrid HR,Grey,"13,196",20,4.3,Stainless Steel,14,12-11-2022
GARMIN,Smartwatch,Fenix 6 Sapphire Gray DLC,Black,"74,990",18,,Leather,30,14-04-2023
boAt,FitnessBand,Band 2,Black,"4,599",16,4.1,Silicone,7,28-09-2022
FitBit,FitnessBand,Alta,"Black, Purple, Teal, Blue","12,999",15,4.1,Elastomer,7,29-01-2022
GARMIN,Smartwatch,Fenix,Black,"54,990",13,,Leather,30,08-09-2022
APPLE,Smartwatch,SE GPS + Cellular 40 mm Gold Aluminium Case,Silver Milanese,"67,900",10,4.5,Aluminium,1,16-11-2022
APPLE,Smartwatch,Q MACHINE,Grey,"6,995",21,4.6,Stainless Steel,1,16-12-2022
Honor,FitnessBand,Band 4,"Meteorite Black, Midnight Navy","2,700",6,4.4,Plastic,7,19-04-2022
Honor,FitnessBand,Band 5i,Black,"2,469",13,4.2,Plastic,7,16-10-2022
SAMSUNG ,Smartwatch,Galaxy Classic 4,Black,"32,959",16,4.6,Elastomer,14,02-03-2022
SAMSUNG ,FitnessBand,Galaxy Fit-e Smart,Black,"2,000",12,3.8,Rubber,7,21-01-2023
GARMIN,Smartwatch,Fenix 6,"Black, Red, Orange","76,990",10,,Nylon,30,25-12-2022
APPLE,Smartwatch,Charter Hybrid HR,Gold,"13,196",9,3.9,Leather,12,01-06-2023
APPLE,Smartwatch,FTW1136 Q Hybrid,Blue,"11,995",25,4.6,Leather,2,19-07-2022
APPLE,Smartwatch,Series 2 - 42 mm Space Black Stainless Steel Case,Space Black,"50,400",10,4.7,Stainless Steel,1,08-01-2023
Honor,Smartwatch,GS Pro,Blue,"17,999",21,4.4,Nylon,25,27-08-2022
APPLE,Smartwatch,Machine Hybrid,"Silver, Brown","11,995",6,4.6,Stainless Steel,12,28-01-2023
APPLE,Smartwatch,Q ACTIVIST,Brown,"6,995",12,3,leather,1,13-02-2022
Crossbeats,Smartwatch,Fit-650,Black,"2,949",13,3.1,Leather,3,21-02-2023
FitBit,Smartwatch,Versa 2 Special Edition,Multicolor ,"15,499",22,4.4,Silicone,7,14-06-2022
APPLE,Smartwatch,Jacqueline Hybrid,Rose Gold,"10,796",23,4,Leather,12,07-07-2023
APPLE,Smartwatch,Series 2 - 38 mm Stainless Steel Case,Saddle Brown,"56,900",24,4.6,Stainless Steel,1,05-11-2022
APPLE,Smartwatch,SE GPS + Cellular 40 mm Silver Aluminium Case,Deep Navy,"31,400",23,4.6,Aluminium,1,05-02-2023
